"SUBJID","SAMPID","SMTS","SMNABTCH","SMNABTCHD","SMGEBTCHT","SMAFRZE","SMCENTER","SMRIN","SMATSSCR"
"GTEX-13QJC","GTEX-13QJC-0826-SM-5RQKC","Thyroid","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",6.4,1
"GTEX-13QJC","GTEX-13QJC-2326-SM-5Q5CD","Salivary Gland","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",6.8,1
"GTEX-13QJC","GTEX-13QJC-2526-SM-7DHKJ","Blood Vessel","BP-48119",2014-01-09,"TruSeq.v1","RNASEQ","B1",7.2,1
"GTEX-13QJC","GTEX-13QJC-3226-SM-5ZZWI","Brain","BP-49102",2014-02-04,"TruSeq.v1","EXCLUDE","B1",6.5,1
"GTEX-13QJC","GTEX-13QJC-3326-SM-664OS","Pituitary","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-13RTJ","GTEX-13RTJ-0126-SM-5S2NN","Skin","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",4.6,0
"GTEX-13RTJ","GTEX-13RTJ-0326-SM-5YYAE","Thyroid","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-13RTJ","GTEX-13RTJ-0526-SM-62LDP","Heart","BP-49089",2014-02-04,"TruSeq.v1","RNASEQ","B1",5.7,1
"GTEX-13RTJ","GTEX-13RTJ-0626-SM-5S2NB","Blood Vessel","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",3.2,1
"GTEX-13RTJ","GTEX-13RTJ-0726-SM-5QGQN","Heart","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-13RTJ","GTEX-13RTJ-1126-SM-5S2UJ","Lung","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",5.8,2
"GTEX-13RTJ","GTEX-13RTJ-1426-SM-793B3","Esophagus","BP-48119",2014-01-09,"TruSeq.v1","RNASEQ","B1",5.9,1
"GTEX-13RTJ","GTEX-13RTJ-1926-SM-5YYA2","Colon","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",7.4,1
"GTEX-13RTJ","GTEX-13RTJ-2126-SM-5S2PZ","Prostate","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.3,1
"GTEX-13RTJ","GTEX-13RTJ-2226-SM-5S2Q1","Kidney","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",5.9,3
"GTEX-13RTJ","GTEX-13RTJ-2426-SM-5S2Q2","Skin","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-13RTJ","GTEX-13RTJ-2526-SM-5S2Q3","Adipose Tissue","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.6,1
"GTEX-13RTJ","GTEX-13RTJ-2626-SM-7DHKR","Blood Vessel","BP-48119",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.2,0
"GTEX-13RTJ","GTEX-13RTJ-2726-SM-73KVG","Muscle","BP-48119",2014-01-09,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-13RTJ","GTEX-13RTJ-2826-SM-5QGQH","Nerve","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",6.1,0
"GTEX-13RTJ","GTEX-13RTJ-2926-SM-5Q5DE","Pituitary","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-13RTJ","GTEX-13RTJ-3126-SM-5S2Q4","Brain","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.6,1
"GTEX-13RTK","GTEX-13RTK-0126-SM-5RQHQ","Blood Vessel","BP-48576",2014-01-22,"TruSeq.v1","RNASEQ","B1",7.8,1
"GTEX-13RTK","GTEX-13RTK-0226-SM-5RQHR","Stomach","BP-48576",2014-01-22,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-13RTK","GTEX-13RTK-0326-SM-5RQHS","Thyroid","BP-48576",2014-01-22,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-13RTK","GTEX-13RTK-0426-SM-5RQHT","Esophagus","BP-48576",2014-01-22,"TruSeq.v1","RNASEQ","B1",8.4,1
"GTEX-13RTK","GTEX-13RTK-0526-SM-5S2QF","Esophagus","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","B1",9.7,1
"GTEX-13RTK","GTEX-13RTK-0626-SM-5Q5EK","Esophagus","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",8.1,1
"GTEX-13RTK","GTEX-13RTK-0726-SM-5Q5EN","Adipose Tissue","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",8.3,1
"GTEX-13RTK","GTEX-13RTK-0826-SM-5Q5C6","Small Intestine","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7.8,2
"GTEX-13RTK","GTEX-13RTK-1426-SM-5QGQJ","Skin","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7.7,0
"GTEX-13RTK","GTEX-13RTK-1626-SM-5QGQS","Muscle","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",8.5,0
"GTEX-13RTK","GTEX-13RTK-1826-SM-5S2P3","Blood Vessel","BP-48576",2014-01-22,"TruSeq.v1","RNASEQ","B1",7.8,0
"GTEX-13RTL","GTEX-13RTL-0126-SM-7LG5S","Skin","BP-53102",2014-05-22,"TruSeq.v1","RNASEQ","B1",7.6,1
"GTEX-13RTL","GTEX-13RTL-0326-SM-7LT89","Muscle","BP-53046",2014-05-21,"TruSeq.v1","RNASEQ","B1",7.8,1
"GTEX-13RTL","GTEX-13RTL-0426-SM-7LG66","Blood Vessel","BP-53046",2014-05-21,"TruSeq.v1","RNASEQ","B1",5.7,1
"GTEX-13S7M","GTEX-13S7M-0126-SM-5SI6A","Skin","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","C1",7.3,1
"GTEX-13S7M","GTEX-13S7M-0226-SM-5S2UG","Adipose Tissue","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","C1",6,1
"GTEX-13S7M","GTEX-13S7M-0326-SM-5S2PH","Muscle","BP-48647",2014-01-24,"TruSeq.v1","EXCLUDE","C1",8.5,1
"GTEX-13S7M","GTEX-13S7M-0426-SM-5S2US","Nerve","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","C1",6.5,0
"GTEX-13S7M","GTEX-13S7M-0826-SM-5QGQX","Adipose Tissue","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","C1",6.2,0
"GTEX-13S7M","GTEX-13S7M-1726-SM-5RQK3","Uterus","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","C1",5.9,1
"GTEX-13S7M","GTEX-13S7M-1826-SM-5RQK6","Stomach","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","C1",6.6,2
"GTEX-13S7M","GTEX-13S7M-2126-SM-5S2QR","Lung","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","C1",7.7,1
"GTEX-13S7M","GTEX-13S7M-2226-SM-5S2WB","Blood Vessel","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","C1",6.3,1
"GTEX-13S7M","GTEX-13S7M-3026-SM-5S2QQ","Brain","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","C1",6.7,2
"GTEX-13S7M","GTEX-13S7M-3126-SM-5RQJQ","Brain","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","C1",8,2
"GTEX-13S86","GTEX-13S86-0126-SM-5S2PI","Spleen","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.9,1
"GTEX-13S86","GTEX-13S86-0226-SM-5S2PJ","Heart","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",8.1,1
"GTEX-13S86","GTEX-13S86-0326-SM-5SI6K","Heart","BP-48651",2014-01-24,"TruSeq.v1","RNASEQ","B1",9.6,1
"GTEX-13S86","GTEX-13S86-0526-SM-5QGPZ","Blood Vessel","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7.3,1
"GTEX-13S86","GTEX-13S86-0626-SM-5Q5E7","Lung","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-13S86","GTEX-13S86-0726-SM-5Q5DH","Esophagus","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7.1,1
"GTEX-13S86","GTEX-13S86-0826-SM-5SI6J","Esophagus","BP-48651",2014-01-24,"TruSeq.v1","RNASEQ","B1",9.7,0
"GTEX-13S86","GTEX-13S86-0926-SM-5SI6I","Adipose Tissue","BP-48651",2014-01-24,"TruSeq.v1","RNASEQ","B1",7.4,0
"GTEX-13S86","GTEX-13S86-1126-SM-5RQJX","Thyroid","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",5.7,1
"GTEX-13S86","GTEX-13S86-1226-SM-5S2OA","Breast","BP-48564",2014-01-22,"TruSeq.v1","EXCLUDE","B1",5.9,1
"GTEX-13S86","GTEX-13S86-1626-SM-5Q5C5","Colon","BP-48448",2014-01-17,"TruSeq.v1","RNASEQ","B1",7.6,1
"GTEX-13S86","GTEX-13S86-2326-SM-5RQK1","Muscle","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-13S86","GTEX-13S86-2426-SM-5S2MX","Nerve","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",5.9,0
"GTEX-13S86","GTEX-13S86-2526-SM-5S2V5","Blood Vessel","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6,0
"GTEX-13SLW","GTEX-13SLW-0126-SM-5SI6C","Skin","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.1,0
"GTEX-13SLW","GTEX-13SLW-0226-SM-5S2NA","Adipose Tissue","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",6.2,0
"GTEX-13SLW","GTEX-13SLW-0326-SM-5RQK5","Muscle","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",7.4,0
"GTEX-13SLW","GTEX-13SLW-0626-SM-5Q5ER","Skin","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7,0
"GTEX-13SLW","GTEX-13SLW-0826-SM-5QGP7","Heart","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.4,1
"GTEX-13SLW","GTEX-13SLW-1226-SM-5S2Q7","Lung","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.4,2
"GTEX-13SLW","GTEX-13SLW-2526-SM-62LDQ","Breast","BP-49089",2014-02-04,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-13SLW","GTEX-13SLW-2826-SM-5Q5ES","Colon","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",6.9,2
"GTEX-13SLW","GTEX-13SLW-2926-SM-5Q5BQ","Pituitary","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.3,1
"GTEX-13SLX","GTEX-13SLX-0126-SM-5S2MM","Nerve","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",5.9,1
"GTEX-13SLX","GTEX-13SLX-0326-SM-5Q5E4","Muscle","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-13SLX","GTEX-13SLX-0426-SM-5QGRC","Adipose Tissue","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-13SLX","GTEX-13SLX-0526-SM-5S2ON","Skin","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",8,1
"GTEX-13SLX","GTEX-13SLX-0926-SM-5S2NM","Heart","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",7.1,1
"GTEX-13SLX","GTEX-13SLX-1026-SM-5ZZUQ","Heart","BP-49089",2014-02-04,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-13SLX","GTEX-13SLX-1226-SM-5S2Q6","Liver","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-13SLX","GTEX-13SLX-1326-SM-5S2QS","Pancreas","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","B1",6.1,3
"GTEX-13SLX","GTEX-13SLX-1726-SM-5Q5E5","Esophagus","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-13SLX","GTEX-13SLX-1926-SM-5ZZUR","Esophagus","BP-49089",2014-02-04,"TruSeq.v1","RNASEQ","B1",6.4,1
"GTEX-13SLX","GTEX-13SLX-2226-SM-62LEP","Skin","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",6.6,1
"GTEX-13SLX","GTEX-13SLX-2326-SM-5ZZWE","Breast","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-13SLX","GTEX-13SLX-2426-SM-664OM","Ovary","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",7.3,1
"GTEX-13SLX","GTEX-13SLX-3026-SM-5RQJU","Pituitary","BP-48564",2014-01-22,"TruSeq.v1","RNASEQ","B1",6.8,1
"GTEX-13SLX","GTEX-13SLX-3126-SM-5S2Q5","Brain","BP-48647",2014-01-24,"TruSeq.v1","RNASEQ","B1",5.7,1
"GTEX-13SLX","GTEX-13SLX-3226-SM-5YYA6","Brain","BP-49102",2014-02-04,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-13U4I","GTEX-13U4I-0126-SM-5LU38","Skin","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","C1",7.1,0
"GTEX-13U4I","GTEX-13U4I-0226-SM-5SIB1","Adipose Tissue","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.5,0
"GTEX-13U4I","GTEX-13U4I-0426-SM-5LU4W","Blood Vessel","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","C1",6.9,0
"GTEX-13U4I","GTEX-13U4I-0526-SM-5LU59","Thyroid","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-13U4I","GTEX-13U4I-0626-SM-5LU5L","Heart","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13U4I","GTEX-13U4I-0826-SM-5SIBD","Heart","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",8.9,1
"GTEX-13U4I","GTEX-13U4I-0926-SM-5LU5A","Blood Vessel","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13U4I","GTEX-13U4I-1026-SM-5LU3G","Blood Vessel","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",7.9,1
"GTEX-13U4I","GTEX-13U4I-1126-SM-5LU3S","Esophagus","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",9.1,1
"GTEX-13U4I","GTEX-13U4I-1226-SM-5LU5M","Esophagus","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","C1",7.3,1
"GTEX-13U4I","GTEX-13U4I-1326-SM-5KM25","Esophagus","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",8.2,1
"GTEX-13U4I","GTEX-13U4I-1426-SM-5J2M3","Lung","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",7.7,1
"GTEX-13U4I","GTEX-13U4I-1526-SM-5IFFF","Pancreas","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",7.8,1
"GTEX-13U4I","GTEX-13U4I-1626-SM-5IFFR","Spleen","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",7.7,1
"GTEX-13U4I","GTEX-13U4I-1726-SM-5J1MF","Adipose Tissue","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",8.6,1
"GTEX-13U4I","GTEX-13U4I-1826-SM-5IJD2","Muscle","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",8.6,0
"GTEX-13U4I","GTEX-13U4I-1926-SM-5LU39","Uterus","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13U4I","GTEX-13U4I-2026-SM-5LU3L","Vagina","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","C1",7,0
"GTEX-13U4I","GTEX-13U4I-2126-SM-5LU55","Ovary","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",7.6,1
"GTEX-13U4I","GTEX-13U4I-2226-SM-5LU5H","Skin","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",6.7,0
"GTEX-13U4I","GTEX-13U4I-2426-SM-5LU34","Colon","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",7.1,2
"GTEX-13U4I","GTEX-13U4I-2526-SM-5SI8Z","Stomach","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-13U4I","GTEX-13U4I-2626-SM-5SI9C","Colon","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13VXT","GTEX-13VXT-0126-SM-5LU4I","Skin","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-13VXT","GTEX-13VXT-0226-SM-5LU9Q","Adipose Tissue","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",5.7,1
"GTEX-13VXT","GTEX-13VXT-0326-SM-5LU4U","Muscle","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",8.6,1
"GTEX-13VXT","GTEX-13VXT-0426-SM-5LU57","Nerve","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.4,1
"GTEX-13VXT","GTEX-13VXT-0526-SM-5SI9O","Blood Vessel","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",7,0
"GTEX-13VXT","GTEX-13VXT-0626-SM-5SIA1","Thyroid","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.3,2
"GTEX-13VXT","GTEX-13VXT-0726-SM-5SIAD","Heart","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.7,0
"GTEX-13VXT","GTEX-13VXT-0826-SM-5SIAP","Blood Vessel","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",5.9,1
"GTEX-13VXT","GTEX-13VXT-0926-SM-5LU5K","Adipose Tissue","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-13VXT","GTEX-13VXT-1026-SM-5LU37","Blood Vessel","BP-47524",2013-12-17,"TruSeq.v1","EXCLUDE","B1",6.5,1
"GTEX-13VXT","GTEX-13VXT-1126-SM-5LU3A","Heart","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",8.6,1
"GTEX-13VXT","GTEX-13VXT-1226-SM-5LU3M","Pancreas","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-13VXT","GTEX-13VXT-1326-SM-5LU3Y","Spleen","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",6.4,2
"GTEX-13VXT","GTEX-13VXT-1426-SM-5LU4B","Lung","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13VXT","GTEX-13VXT-1526-SM-5LU3J","Ovary","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","B1",6.3,1
"GTEX-13VXT","GTEX-13VXT-1626-SM-5IJES","Uterus","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-13VXT","GTEX-13VXT-1726-SM-5IFF5","Salivary Gland","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",8.1,0
"GTEX-13VXT","GTEX-13VXT-1826-SM-5KM2F","Esophagus","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13VXT","GTEX-13VXT-1926-SM-5K7UO","Skin","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.9,1
"GTEX-13VXT","GTEX-13VXT-2026-SM-5L3EW","Colon","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-13VXT","GTEX-13VXT-2426-SM-5LU46","Colon","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.5,3
"GTEX-13VXU","GTEX-13VXU-0126-SM-5SI9F","Skin","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.2,1
"GTEX-13VXU","GTEX-13VXU-0226-SM-5SI9R","Adipose Tissue","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.1,1
"GTEX-13VXU","GTEX-13VXU-0326-SM-5LU36","Muscle","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",8.5,0
"GTEX-13VXU","GTEX-13VXU-0426-SM-5LU3I","Nerve","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13VXU","GTEX-13VXU-0526-SM-5K7V1","Blood Vessel","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",8,1
"GTEX-13VXU","GTEX-13VXU-0626-SM-5L3F9","Skin","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.6,1
"GTEX-13VXU","GTEX-13VXU-0726-SM-5J2O7","Testis","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.4,1
"GTEX-13VXU","GTEX-13VXU-0826-SM-5KLZ2","Thyroid","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.6,1
"GTEX-13VXU","GTEX-13VXU-0926-SM-5IFFH","Liver","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-13VXU","GTEX-13VXU-1026-SM-5KLZE","Adipose Tissue","BP-47125",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.2,1
"GTEX-13VXU","GTEX-13VXU-1126-SM-5LU3U","Esophagus","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-13VXU","GTEX-13VXU-1926-SM-5LU5J","Blood Vessel","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-13VXU","GTEX-13VXU-2726-SM-5LU4N","Lung","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-13VXU","GTEX-13VXU-2826-SM-664MA","Breast","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",6.3,1
"GTEX-13VXU","GTEX-13VXU-2926-SM-5LU5C","Brain","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-13VXU","GTEX-13VXU-3026-SM-5LU3K","Brain","BP-47524",2013-12-17,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-13VXU","GTEX-13VXU-3126-SM-5SIA4","Pituitary","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.8,1
"GTEX-13W3W","GTEX-13W3W-0226-SM-731ET","Blood Vessel","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",7.8,1
"GTEX-13W3W","GTEX-13W3W-0326-SM-731DS","Lung","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-13W3W","GTEX-13W3W-0426-SM-5SI9D","Heart","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.4,1
"GTEX-13W3W","GTEX-13W3W-0526-SM-5LU3X","Heart","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",8.3,1
"GTEX-13W3W","GTEX-13W3W-0626-SM-5LU45","Blood Vessel","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",8.5,1
"GTEX-13W3W","GTEX-13W3W-0726-SM-5IJDQ","Skin","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","B1",6.9,0
"GTEX-13W3W","GTEX-13W3W-1026-SM-5IFG4","Pancreas","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","B1",6.8,1
"GTEX-13W3W","GTEX-13W3W-1126-SM-5L3DO","Adipose Tissue","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-13W3W","GTEX-13W3W-1226-SM-5LU4H","Breast","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13W3W","GTEX-13W3W-1326-SM-5LU4T","Adrenal Gland","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",9.1,1
"GTEX-13W3W","GTEX-13W3W-1426-SM-5LU56","Uterus","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-13W3W","GTEX-13W3W-1526-SM-5LU5I","Ovary","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13W3W","GTEX-13W3W-1626-SM-5LU35","Esophagus","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","B1",9,1
"GTEX-13W3W","GTEX-13W3W-1726-SM-5LU4A","Esophagus","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13W3W","GTEX-13W3W-1826-SM-5IJDE","Esophagus","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-13W3W","GTEX-13W3W-2026-SM-5K7UL","Small Intestine","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-13W3W","GTEX-13W3W-2126-SM-5K7UX","Colon","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-13W3W","GTEX-13W3W-2226-SM-5LU4M","Colon","BP-47486",2013-12-17,"TruSeq.v1","EXCLUDE","B1",7.3,1
"GTEX-13W3W","GTEX-13W3W-2326-SM-5LU4Y","Vagina","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",7.1,1
"GTEX-13W3W","GTEX-13W3W-2426-SM-5LU5B","Skin","BP-47486",2013-12-17,"TruSeq.v1","RNASEQ","B1",6.5,0
"GTEX-13W3W","GTEX-13W3W-2526-SM-5SI9P","Adipose Tissue","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.3,0
"GTEX-13W3W","GTEX-13W3W-2626-SM-5SIA2","Muscle","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.6,0
"GTEX-13W3W","GTEX-13W3W-2726-SM-5SIAE","Nerve","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",6,0
"GTEX-13W3W","GTEX-13W3W-2826-SM-731E5","Blood Vessel","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.2,0
"GTEX-13W46","GTEX-13W46-0226-SM-5SIAG","Skin","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13W46","GTEX-13W46-0526-SM-5IJBD","Nerve","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-13W46","GTEX-13W46-0626-SM-5LU3N","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-13W46","GTEX-13W46-0726-SM-5LU3Z","Muscle","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.7,1
"GTEX-13W46","GTEX-13W46-0826-SM-5LU3H","Breast","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-13W46","GTEX-13W46-0926-SM-5LU3T","Thyroid","BP-47141",2013-12-13,"TruSeq.v1","RNASEQ","C1",6.1,2
"GTEX-13W46","GTEX-13W46-1226-SM-5SIAS","Adipose Tissue","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.6,1
"GTEX-13W46","GTEX-13W46-1826-SM-5K7VA","Blood Vessel","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",6.9,1
